0.259419;0.530498
0.259417;0.530498
0.259418;0.530496
0.259417;0.530495
0.259418;0.53049
0.259417;0.530491
0.259419;0.530491
0.259417;0.530491
0.259418;0.530494
0.259416;0.530498
0.259417;0.530497
0.259416;0.530493
0.259417;0.530492
0.259418;0.530489
0.259418;0.530488
0.259419;0.530488
0.259418;0.530489
0.259418;0.530491
0.259417;0.530493
0.259418;0.530495
0.259417;0.53049
0.259418;0.530487
0.259418;0.530485
0.25942;0.530484
0.259419;0.530487
0.259418;0.530489
0.259418;0.530492
0.259418;0.530493
0.259415;0.530494
0.259417;0.530492
0.259418;0.53049
0.259415;0.530489
0.259418;0.530489
0.259418;0.530491
0.259418;0.530495
0.259416;0.530495
0.259419;0.530499
0.259416;0.530498
0.259418;0.530499
0.259418;0.530497
0.259417;0.530496
0.259417;0.530495
0.259418;0.530497
0.259417;0.530499
0.259417;0.5305
0.259418;0.530502
0.259416;0.530497
0.259418;0.530498
0.259418;0.530493
0.259419;0.530494
0.259418;0.530491
0.25942;0.530496
0.259418;0.530494
0.25942;0.530499
0.259417;0.530499
0.259419;0.530494
0.259418;0.530495
0.259417;0.530491
0.259419;0.530492
0.259418;0.53049
0.259419;0.530494
0.259417;0.530491
0.25942;0.530495
0.259415;0.530493
0.25942;0.530493
0.259418;0.530488
0.259419;0.530487
0.259419;0.530487
0.25942;0.530486
0.259419;0.530491
0.259417;0.530493
0.259419;0.530497
0.259416;0.530495
0.259419;0.530495
0.259417;0.530493
0.259418;0.530491
0.259417;0.530492
0.25942;0.530491
0.259418;0.530493
0.259418;0.530495
0.259419;0.530496
0.259417;0.530497
0.259418;0.530494
0.25942;0.530491
0.259419;0.530489
0.259419;0.530487
0.259421;0.530489
0.259419;0.530489
0.259418;0.530494
0.259418;0.530494
0.259418;0.530496
0.259417;0.530494
0.25942;0.530492
0.259418;0.530489
0.25942;0.530491
0.259419;0.530492
0.25942;0.530492
0.259418;0.530494
0.259418;0.530495
0.259418;0.530496
0.259418;0.530493
0.259419;0.530492
0.259418;0.53049
0.25942;0.530491
0.259419;0.530493
0.259419;0.530493
0.259418;0.530494
0.259419;0.530497
0.259418;0.530493
0.25942;0.530494
0.259418;0.53049
0.259418;0.53049
0.25942;0.530488
0.259419;0.530491
0.259417;0.530492
0.259419;0.530494
0.259418;0.530497
0.259417;0.530492
0.25942;0.530494
0.259418;0.530488
0.259419;0.530489
0.259419;0.530488
0.25942;0.530491
0.259417;0.530491
0.259421;0.530495
0.259418;0.530495
0.259419;0.530493
0.25942;0.530493
0.259419;0.53049
0.259419;0.530489
0.25942;0.530487
0.259421;0.530491
0.259418;0.53049
0.259421;0.530495
0.259418;0.530495
0.25942;0.530492
0.259419;0.530491
0.25942;0.530489
0.259418;0.530488
0.25942;0.530489
0.259419;0.53049
0.259418;0.530493
0.259419;0.530495
0.259418;0.530493
0.25942;0.530494
0.259418;0.530493
0.25942;0.530491
0.259419;0.530489
0.25942;0.530492
0.259419;0.530493
0.259419;0.530495
0.259417;0.530497
0.259418;0.530496
0.259419;0.530497
0.259418;0.530494
0.259418;0.530493
0.259418;0.530489
0.25942;0.530493
0.259417;0.530492
0.25942;0.530496
0.259418;0.530498
0.259418;0.530497
0.259418;0.530494
0.259419;0.530492
0.259417;0.530489
0.25942;0.530488
0.25942;0.530491
0.259419;0.530491
0.25942;0.530494
0.25942;0.530497
0.259419;0.530496
0.259418;0.530494
0.259421;0.530492
0.259417;0.530491
0.259421;0.530492
0.259419;0.530493
0.259418;0.530496
0.259418;0.530498
0.259418;0.530499
0.259418;0.530497
0.259417;0.530497
0.259419;0.530494
0.259417;0.530492
0.259419;0.530492
0.259418;0.530492
0.25942;0.530495
0.259416;0.530496
0.259419;0.530498
0.259417;0.530495
0.259418;0.530495
0.259418;0.530492
0.259419;0.53049
0.259419;0.530492
0.259419;0.530492
0.259419;0.530495
0.259418;0.530498
0.259418;0.530499
0.259417;0.530496
0.259419;0.530497
0.259416;0.530493
0.25942;0.530492
0.259418;0.53049
0.259419;0.530496
0.259417;0.530496
0.259418;0.530499
0.259416;0.530504
0.259409;0.530517
0.259427;0.530503
0.259495;0.530403
0.259612;0.530493
0.259788;0.53044
0.259945;0.530426
0.260169;0.530451
0.260478;0.530426
0.260791;0.530422
0.26118;0.530401
0.26161;0.530408
0.262145;0.530417
0.262723;0.530378
0.263297;0.530387
0.264038;0.530305
0.264877;0.530302
0.265762;0.530339
0.266674;0.530215
0.267644;0.530216
0.268752;0.530127
0.26989;0.530046
0.271047;0.529937
0.272316;0.52995
0.273821;0.529794
0.275347;0.529738
0.276934;0.529661
0.278707;0.529527
0.280562;0.529392
0.282456;0.529334
0.284412;0.529215
0.286621;0.529118
0.288822;0.52905
0.290991;0.529055
0.293469;0.528998
0.295937;0.52901
0.298381;0.528758
0.301017;0.528885
0.303705;0.528794
0.306398;0.528698
0.309161;0.52868
0.312137;0.52865
0.315345;0.52865
0.318545;0.528591
0.32139;0.528572
0.324325;0.528487
0.327806;0.528304
0.33113;0.528487
0.33426;0.528292
0.337483;0.528188
0.341154;0.5282
0.3453;0.528127
0.348852;0.528049
0.351961;0.528021
0.355569;0.527845
0.359373;0.527792
0.363152;0.527722
0.366714;0.527644
0.370166;0.527368
0.374176;0.527213
0.378163;0.527099
0.381865;0.526959
0.38573;0.526728
0.389733;0.526672
0.393783;0.526494
0.397582;0.526374
0.401522;0.526402
0.406015;0.526176
0.410044;0.526236
0.413812;0.526265
0.418057;0.52602
0.422138;0.525974
0.426164;0.526003
0.430293;0.525868
0.434431;0.525717
0.438785;0.525586
0.442787;0.52553
0.44676;0.525463
0.451182;0.525497
0.455269;0.525457
0.459217;0.525242
0.4632;0.525113
0.467453;0.524977
0.471925;0.524894
0.475835;0.524787
0.479998;0.524677
0.484229;0.524692
0.488063;0.524532
0.492278;0.524276
0.496379;0.524224
0.50052;0.523972
0.504824;0.524012
0.508864;0.523685
0.512993;0.523832
0.517;0.523734
0.520802;0.523564
0.524762;0.523552
0.528969;0.523307
0.533238;0.523345
0.537313;0.523146
0.541348;0.52326
0.545357;0.523121
0.549282;0.522904
0.553257;0.522849
0.557393;0.522686
0.561493;0.522721
0.565438;0.522502
0.569457;0.522478
0.573398;0.522594
0.577253;0.522232
0.581064;0.522295
0.585027;0.522091
0.5892;0.521891
0.592923;0.521869
0.596661;0.52167
0.600729;0.521824
0.604702;0.521769
0.608667;0.521483
0.612237;0.521525
0.61587;0.521306
0.620083;0.521241
0.623904;0.521218
0.627479;0.521161
0.631195;0.521292
0.635011;0.521087
0.638965;0.520986
0.642509;0.520877
0.64616;0.520725
0.650054;0.520732
0.653686;0.520593
0.657451;0.520652
0.661208;0.52072
0.664852;0.520659
0.668695;0.520632
0.672328;0.520695
0.675741;0.520534
0.679457;0.520648
0.683211;0.520627
0.686713;0.520574
0.69028;0.520739
0.693937;0.520587
0.697557;0.520417
0.700794;0.520372
0.704203;0.520083
0.708034;0.520062
0.711555;0.520049
0.71507;0.519874
0.718683;0.520014
0.722143;0.519896
0.7257;0.519792
0.729162;0.519807
0.732585;0.519591
0.736221;0.519617
0.739575;0.519552
0.742974;0.519481
0.746541;0.519537
0.749805;0.519509
0.753225;0.519393
0.756841;0.519348
0.760267;0.519282
0.763622;0.519164
0.766993;0.519146
0.770315;0.519057
0.773656;0.519021
0.777067;0.518975
0.780346;0.518932
0.783636;0.51891
0.787035;0.518832
0.790431;0.518821
0.793851;0.518732
0.796978;0.518701
0.80013;0.518638
0.803476;0.518528
0.806686;0.518576
0.809955;0.51857
0.813342;0.518423
0.81664;0.518368
0.819872;0.51846
0.823247;0.518307
0.826426;0.518179
0.829364;0.518109
0.832573;0.518027
0.835882;0.517897
0.839045;0.517799
0.841989;0.517646
0.844961;0.517586
0.848446;0.51756
0.85181;0.51747
0.854705;0.517401
0.857818;0.517205
0.861099;0.517089
0.864299;0.517032
0.867415;0.516982
0.870546;0.516895
0.873834;0.516789
0.876942;0.516804
0.880022;0.516811
0.88328;0.516736
0.88646;0.516724
0.889568;0.516576
0.892637;0.516487
0.895845;0.516489
0.899081;0.516488
0.902093;0.516472
0.905167;0.516432
0.908457;0.516351
0.911776;0.516311
0.914872;0.516211
0.917835;0.516252
0.920954;0.516166
0.924277;0.51619
0.927414;0.516231
0.930227;0.516066
0.933194;0.516116
0.936618;0.516044
0.93995;0.516098
0.942893;0.516106
0.945929;0.515906
0.949142;0.515905
0.952332;0.515784
0.955464;0.515853
0.95859;0.515757
0.961567;0.515575
0.964525;0.515687
0.967811;0.515444
0.971026;0.515424
0.97413;0.515393
0.977309;0.515258
0.9803;0.515201
0.983483;0.515108
0.986902;0.515184
0.989788;0.515049
0.992484;0.515013
0.99578;0.514951
0.999091;0.514911
1.002241;0.514997
1.005419;0.514829
1.008449;0.514719
1.011806;0.514687
1.015248;0.514611
1.018231;0.514515
1.021127;0.514358
1.024355;0.514346
1.027835;0.514211
1.031036;0.514204
1.034081;0.514172
1.037213;0.514042
1.040488;0.513943
1.044039;0.513954
1.047139;0.513841
1.049843;0.513804
1.053228;0.513592
1.056641;0.513503
1.059724;0.513531
1.062915;0.513343
1.066097;0.513413
1.069588;0.513301
1.073006;0.5134
1.076204;0.513267
1.079242;0.513002
1.082233;0.513001
1.085787;0.512926
1.089061;0.51295
1.09209;0.512893
1.095512;0.512922
1.098851;0.513009
1.102303;0.513114
1.105527;0.51301
1.108308;0.512772
1.111608;0.512812
1.115138;0.512757
1.118301;0.512748
1.121593;0.512733
1.124831;0.512826
1.128125;0.512814
1.131825;0.512904
1.135188;0.512882
1.138247;0.512776
1.141623;0.512748
1.144827;0.512688
1.148113;0.512624
1.151576;0.512567
1.15481;0.512726
1.158219;0.512713
1.161704;0.512889
1.164902;0.512594
1.167905;0.512593
1.171243;0.512536
1.174748;0.512437
1.178031;0.512552
1.181407;0.512426
1.184879;0.512488
1.188411;0.51256
1.191929;0.512622
1.195157;0.512467
1.198355;0.512411
1.201938;0.512435
1.205466;0.512393
1.208895;0.512394
1.212285;0.512388
1.215574;0.512466
1.219243;0.512479
1.222674;0.512472
1.225951;0.512456
1.229603;0.512417
1.232948;0.512415
1.23639;0.512213
1.239985;0.512274
1.243177;0.512194
1.246623;0.512155
1.250312;0.512108
1.253577;0.51206
1.256981;0.512024
1.260561;0.512029
1.264026;0.511978
1.267538;0.511868
1.270772;0.511906
1.274089;0.511767
1.277775;0.511935
1.281403;0.511881
1.284793;0.511764
1.28816;0.511875
1.291788;0.511752
1.295462;0.511696
1.298752;0.51156
1.301961;0.511473
1.305558;0.51134
1.309151;0.511279
1.312383;0.511239
1.315706;0.511179
1.319455;0.511191
1.323087;0.511089
1.326475;0.511037
1.329927;0.510914
1.333351;0.510853
1.337067;0.510807
1.340721;0.510724
1.343886;0.510653
1.34728;0.510757
1.350969;0.510748
1.354562;0.510683
1.358089;0.510714
1.361311;0.510515
1.364815;0.510542
1.368565;0.510496
1.371738;0.510526
1.375162;0.510548
1.378832;0.510428
1.38233;0.510441
1.385912;0.51045
1.389116;0.510494
1.392574;0.510478
1.396345;0.510543
1.399401;0.510483
1.40257;0.510447
1.40643;0.510411
1.410121;0.510407
1.41347;0.510366
1.416709;0.510278
1.420102;0.51019
1.42379;0.51017
1.427256;0.510191
1.430348;0.509983
1.433581;0.51003
1.437295;0.509841
1.440879;0.509875
1.444271;0.509803
1.447607;0.509657
1.450881;0.509648
1.45454;0.50957
1.457966;0.509612
1.460888;0.509476
1.464349;0.509446
1.468;0.509471
1.471373;0.509499
1.474886;0.509437
1.478128;0.509383
1.481649;0.509257
1.485407;0.509205
1.488523;0.509101
1.491789;0.509021
1.4954;0.509004
1.498837;0.509049
1.502372;0.508976
1.505611;0.509068
1.508879;0.508924
1.512636;0.50898
1.516008;0.508975
1.518931;0.508918
1.522461;0.508796
1.526021;0.508761
1.529242;0.508858
1.532688;0.508695
1.536017;0.508816
1.539487;0.508849
1.543019;0.508997
1.546228;0.508744
1.549433;0.50871
1.55285;0.508722
1.556168;0.508702
1.559514;0.508746
1.56298;0.508637
1.566235;0.508864
1.569544;0.508904
1.572881;0.508878
1.576168;0.508596
1.579307;0.508537
1.58255;0.508487
1.585935;0.508487
1.589223;0.508471
1.592557;0.508495
1.595732;0.508584
1.59902;0.508708
1.60255;0.508754
1.605846;0.508695
1.609088;0.508822
1.612235;0.508816
1.615341;0.508816
1.618758;0.508938
1.621916;0.508992
1.62501;0.509147
1.628252;0.509278
1.631526;0.509331
1.635058;0.509298
1.637952;0.509282
1.640756;0.50918
1.644316;0.509125
1.647682;0.509251
1.650924;0.509281
1.654087;0.509313
1.657335;0.509382
1.660776;0.509463
1.663933;0.509383
1.66711;0.509415
1.670321;0.50941
1.673558;0.509354
1.676908;0.509435
1.680075;0.509364
1.683239;0.50939
1.68648;0.509501
1.689673;0.509389
1.692968;0.509395
1.696295;0.50945
1.699501;0.509415
1.702692;0.509407
1.70606;0.509373
1.709286;0.509409
1.712314;0.509249
1.715616;0.509289
1.719006;0.509226
1.722209;0.509235
1.725403;0.509234
1.728718;0.509166
1.732168;0.50914
1.735338;0.509103
1.738417;0.509076
1.741731;0.509053
1.745051;0.509113
1.748364;0.509168
1.751776;0.509103
1.755089;0.509164
1.758409;0.509223
1.761856;0.509197
1.765087;0.509105
1.768149;0.509096
1.771513;0.509002
1.774987;0.508934
1.778206;0.508888
1.78123;0.508765
1.784548;0.508801
1.788301;0.508785
1.791671;0.508774
1.794652;0.508681
1.797942;0.508569
1.801426;0.50852
1.804778;0.508481
1.808072;0.508404
1.81131;0.508324
1.814656;0.508466
1.818044;0.508389
1.821314;0.508395
1.8247;0.50836
1.828008;0.508211
1.831299;0.508217
1.834637;0.508176
1.837898;0.508127
1.841267;0.508125
1.8446;0.508051
1.847975;0.507985
1.851438;0.507986
1.854687;0.507991
1.857978;0.50795
1.861426;0.508056
1.864754;0.508095
1.867929;0.507931
1.871095;0.508006
1.874582;0.507981
1.878263;0.508023
1.881518;0.508105
1.884733;0.507942
1.888195;0.507945
1.891553;0.507953
1.894921;0.507969
1.898108;0.507833
1.901043;0.507877
1.904659;0.507749
1.908321;0.507699
1.911506;0.507792
1.914861;0.507561
1.918213;0.507505
1.921765;0.507436
1.925217;0.507504
1.928073;0.507351
1.931293;0.507302
1.934969;0.507201
1.938313;0.507283
1.941656;0.507315
1.944955;0.50717
1.948414;0.507159
1.952164;0.5071
1.955319;0.506994
1.9583;0.506875
1.961823;0.506844
1.965477;0.506845
1.968965;0.506821
1.972192;0.506909
1.975445;0.506809
1.979123;0.506946
1.982588;0.506933
1.985576;0.506817
1.988804;0.506773
1.992393;0.506614
1.995933;0.506667
1.999261;0.506626
2.002563;0.506611
2.006128;0.506612
2.009717;0.506704
2.013136;0.506615
2.016306;0.506462
2.019458;0.506523
2.022993;0.506301
2.026442;0.50649
2.029727;0.506446
2.033075;0.506508
2.036455;0.506664
2.039804;0.506697
2.043154;0.50656
2.046226;0.506482
2.049351;0.506511
2.05283;0.506451
2.056217;0.506545
2.059508;0.506615
2.06266;0.506649
2.065955;0.506856
2.0695;0.506828
2.072751;0.506881
2.07602;0.506921
2.079202;0.506872
2.082288;0.506992
2.085716;0.506947
2.088878;0.50703
2.092049;0.507119
2.09541;0.507265
2.098702;0.507266
2.10205;0.507107
2.104878;0.507171
2.107954;0.507023
2.111636;0.506955
2.114866;0.507073
2.118049;0.506971
2.121468;0.506988
2.124873;0.507097
2.128272;0.507136
2.131404;0.506977
2.134527;0.507065
2.137978;0.506994
2.141318;0.50706
2.144549;0.507114
2.147772;0.507017
2.151006;0.507077
2.154387;0.507151
2.15765;0.507011
2.160813;0.507019
2.16421;0.507058
2.167559;0.507082
2.170727;0.507063
2.173964;0.507037
2.177097;0.50691
2.180328;0.506742
2.183801;0.506761
2.186963;0.506605
2.189907;0.506698
2.193212;0.506593
2.196658;0.50657
2.199986;0.506667
2.203161;0.506542
2.20622;0.506504
2.209518;0.506501
2.212936;0.506633
2.216276;0.506552
2.219542;0.506551
2.222748;0.506619
2.226167;0.506603
2.229599;0.506599
2.232689;0.506504
2.235717;0.506464
2.239122;0.506401
2.24259;0.506322
2.245632;0.506392
2.248535;0.506405
2.252007;0.506398
2.25573;0.50637
2.258946;0.506385
2.262018;0.506335
2.265392;0.50621
2.26882;0.506279
2.272151;0.506239
2.275447;0.506143
2.278697;0.506198
2.282029;0.506175
2.28546;0.506068
2.288789;0.506268
2.292085;0.506103
2.295463;0.506005
2.298741;0.506153
2.302048;0.506087
2.305456;0.506023
2.308609;0.506096
2.31192;0.505952
2.3155;0.505863
2.31887;0.505963
2.322183;0.505867
2.325494;0.505971
2.328836;0.506063
2.332299;0.505968
2.335522;0.505972
2.338513;0.506023
2.342138;0.506012
2.345906;0.506032
2.349067;0.506084
2.352393;0.505902
2.355793;0.50597
2.359095;0.505916
2.362574;0.50597
2.365738;0.505946
2.36873;0.505899
2.372271;0.505832
2.375809;0.505852
2.37919;0.505788
2.382589;0.505596
2.385857;0.505619
2.389295;0.505625
2.392529;0.505622
2.39572;0.505581
2.399163;0.505499
2.402511;0.505453
2.40586;0.505519
2.409284;0.505276
2.412724;0.505238
2.416276;0.505276
2.419651;0.505276
2.422801;0.505107
2.426055;0.505073
2.429563;0.505152
2.433111;0.505102
2.436462;0.505171
2.439756;0.505124
2.443163;0.505126
2.446583;0.505294
2.449901;0.505194
2.453129;0.505229
2.456379;0.505147
2.459933;0.505017
2.463317;0.505056
2.466563;0.504988
2.470043;0.505027
2.473381;0.504968
2.476805;0.504954
2.480438;0.505017
2.483734;0.504942
2.486756;0.5048
2.49013;0.504841
2.493652;0.504922
2.497059;0.504886
2.500295;0.505034
2.503447;0.505095
2.507004;0.505175
2.510521;0.505136
2.513435;0.505105
2.516616;0.505074
2.52009;0.505065
2.523421;0.505197
2.526816;0.50513
2.529988;0.505252
2.533314;0.505362
2.536867;0.505333
2.540269;0.505482
2.543579;0.505437
2.546637;0.50544
2.549891;0.505454
2.553336;0.505531
2.556495;0.505551
2.559768;0.505687
2.563055;0.505747
2.566501;0.50571
2.569886;0.505643
2.572603;0.505664
2.575871;0.505451
2.579546;0.505438
2.582697;0.505523
2.585996;0.505455
2.589342;0.505506
2.592654;0.505584
2.596176;0.505606
2.599498;0.505588
2.602604;0.505614
2.605942;0.505493
2.609358;0.505288
2.612522;0.504976
2.615328;0.50493
2.617747;0.504404
2.619723;0.504242
2.621779;0.504102
2.624429;0.504089
2.627252;0.504535
2.630024;0.505326
2.632487;0.506017
2.634343;0.506726
2.636337;0.507881
2.63851;0.508898
2.640277;0.50997
2.64203;0.511196
2.643607;0.512523
2.64503;0.513948
2.646619;0.515459
2.647974;0.517039
2.649041;0.518715
2.649984;0.520549
2.650917;0.522182
2.651775;0.523952
2.652559;0.525678
2.653293;0.527706
2.653736;0.529648
2.654167;0.531835
2.654945;0.534055
2.655392;0.536232
2.655563;0.538588
2.655905;0.541147
2.656023;0.543642
2.655827;0.54631
2.655508;0.548713
2.655251;0.551307
2.655313;0.553959
2.654995;0.55659
2.654624;0.55917
2.654551;0.562201
2.654099;0.56499
2.653728;0.568016
2.653151;0.570933
2.652244;0.573737
2.652015;0.576661
2.651564;0.579372
2.650812;0.582565
2.650257;0.58557
2.649663;0.588695
2.649316;0.59169
2.648463;0.594898
2.647752;0.597902
2.647546;0.601073
2.64685;0.604027
2.64606;0.607393
2.645447;0.610566
2.644385;0.613586
2.64327;0.616849
2.642525;0.619998
2.642212;0.623254
2.641844;0.626563
2.640799;0.629876
2.639883;0.633147
2.63902;0.636397
2.637737;0.639749
2.637194;0.642932
2.636744;0.646247
2.635869;0.649616
2.635151;0.652875
2.634423;0.656226
2.633629;0.659378
2.632564;0.662718
2.631819;0.666174
2.631687;0.669311
2.630877;0.672585
2.629782;0.67611
2.629189;0.679343
2.628376;0.68278
2.627563;0.686202
2.627108;0.689653
2.626886;0.692823
2.626396;0.696028
2.625442;0.699513
2.62492;0.702795
2.6244;0.706328
2.623551;0.709857
2.623359;0.713169
2.623342;0.716484
2.622773;0.719746
2.622205;0.723093
2.621684;0.726405
2.621079;0.729649
2.620606;0.732985
2.62029;0.736479
2.620451;0.739588
2.620129;0.742859
2.619374;0.746119
2.619276;0.749452
2.619059;0.752807
2.618514;0.755972
2.618227;0.759359
2.618043;0.762825
2.617969;0.765814
2.61767;0.769083
2.617193;0.77209
2.616955;0.775481
2.616725;0.778768
2.616405;0.781973
2.616074;0.785078
2.615787;0.788405
2.615742;0.79157
2.615604;0.794597
2.615389;0.797822
2.615246;0.800945
2.614999;0.804015
2.614752;0.807244
2.614549;0.810464
2.614573;0.813683
2.614572;0.8169
2.614279;0.81997
2.614143;0.823069
2.614093;0.826268
2.614034;0.829322
2.613989;0.83256
2.61389;0.835632
2.613655;0.838837
2.613754;0.842007
2.613844;0.845093
2.613592;0.848133
2.613613;0.851268
2.613457;0.854458
2.613325;0.857519
2.613394;0.860762
2.613176;0.863822
2.613402;0.867018
2.613609;0.870139
2.613305;0.873196
2.61338;0.876097
2.613415;0.87906
2.613521;0.881936
2.613605;0.884851
2.612983;0.887596
2.612903;0.890345
2.613404;0.893323
2.613418;0.896314
2.613373;0.899111
2.613292;0.901951
2.613327;0.904979
2.613578;0.907827
2.613472;0.910706
2.613267;0.913661
2.613337;0.91655
2.613439;0.919495
2.613491;0.92243
2.613586;0.925406
2.613809;0.928295
2.613788;0.931365
2.613559;0.934281
2.613469;0.937257
2.613432;0.940302
2.613353;0.943345
2.613372;0.946429
2.613616;0.949371
2.613913;0.952681
2.613803;0.955437
2.613636;0.958456
2.613794;0.961386
2.613739;0.964261
2.613378;0.967188
2.613176;0.970125
2.613487;0.973239
2.613953;0.97637
2.614172;0.979357
2.613841;0.982108
2.613813;0.985093
2.614017;0.987606
2.613628;0.990796
2.613531;0.993547
2.613423;0.996401
2.613343;0.999437
2.613651;1.002355
2.613619;1.005536
2.613606;1.008206
2.613596;1.011256
2.613287;1.014305
2.613192;1.017033
2.612944;1.020052
2.612655;1.022859
2.612811;1.025778
2.612957;1.028806
2.613023;1.031779
2.612982;1.034784
2.612853;1.037646
2.612795;1.04054
2.612636;1.043345
2.612385;1.04626
2.612421;1.04919
2.612518;1.05223
2.612446;1.055295
2.612624;1.05833
2.612808;1.061114
2.612863;1.063926
2.612792;1.067038
2.612551;1.069909
2.612553;1.072961
2.612652;1.07593
2.612765;1.07899
2.612848;1.081814
2.612593;1.084643
2.612596;1.087837
2.612841;1.09074
2.612639;1.093742
2.612324;1.096661
2.612349;1.099765
2.612455;1.102773
2.612443;1.105742
2.612155;1.108856
2.611941;1.111896
2.612143;1.115089
2.612226;1.117959
2.611802;1.12086
2.611579;1.123922
2.611641;1.126873
2.611563;1.129894
2.611431;1.132874
2.611233;1.136185
2.611195;1.139145
2.611508;1.142142
2.611553;1.145049
2.611334;1.148
2.611383;1.151086
2.611297;1.154056
2.611261;1.157106
2.611202;1.160031
2.610863;1.163105
2.611019;1.166182
2.61147;1.169304
2.611219;1.172144
2.610924;1.175466
2.610974;1.178409
2.610812;1.18167
2.610737;1.184728
2.610496;1.187927
2.610413;1.1912
2.610731;1.194384
2.610629;1.197415
2.61032;1.200316
2.610164;1.203676
2.610081;1.206504
2.61006;1.209662
2.609872;1.212667
2.609717;1.215845
2.60961;1.219074
2.60944;1.22228
2.609461;1.225271
2.609282;1.228236
2.609087;1.231498
2.609272;1.234492
2.60917;1.237575
2.608944;1.240553
2.608994;1.24377
2.608825;1.246879
2.608641;1.250066
2.608679;1.253066
2.608634;1.256424
2.60848;1.259323
2.608335;1.26242
2.608319;1.265616
2.607968;1.268826
2.60805;1.271935
2.608093;1.275027
2.607643;1.27824
2.607783;1.281363
2.60785;1.284365
