# orientation variation in yaw direction
3.040330736109451704e-01,3.048642990280107656e-01,3.056952922847358534e-01,3.081869361039211164e-01,3.065260844353340230e-01,3.098468173232715173e-01,3.098468173232715173e-01,3.106764359591730473e-01,3.106764359591730473e-01,3.115057863574543506e-01,3.115057863574543506e-01,3.115057863574543506e-01,3.123349311618755508e-01,3.131638064837495294e-01,3.123349311618755508e-01,3.131638064837495294e-01,3.131638064837495294e-01,3.131638064837495294e-01,3.148208726515017708e-01,3.148208726515017708e-01,3.156490306295782755e-01,3.115057863574543506e-01,3.106764359591730473e-01,3.115057863574543506e-01,3.106764359591730473e-01,3.090169943749473958e-01,3.090169943749473958e-01,3.098468173232715173e-01,3.115057863574543506e-01,3.032015849440765631e-01,2.948742935561126099e-01,2.856883737853920247e-01,2.898671120166255721e-01,2.932061138915646459e-01,2.965415749755709318e-01,2.990407859028473281e-01,3.007057995042731191e-01,3.023698970966952060e-01,3.040330736109451704e-01,3.040330736109451704e-01,3.040330736109451704e-01,3.048642990280107656e-01,3.048642990280107656e-01,3.056952922847358534e-01,3.065260844353340230e-01,3.073566114641840818e-01,3.081869361039211164e-01,2.990407859028473281e-01,2.907021872278806596e-01,2.940403315958808883e-01,2.965415749755709318e-01,2.990407859028473281e-01,2.998734227665019736e-01,3.015379472484854273e-01,3.023698970966952060e-01,3.040330736109451704e-01,3.048642990280107656e-01,3.056952922847358534e-01,3.065260844353340230e-01,3.073566114641840818e-01,3.081869361039211164e-01,3.090169943749473958e-01,3.040330736109451704e-01,3.056952922847358534e-01,3.065260844353340230e-01,3.073566114641840818e-01,3.081869361039211164e-01,3.081869361039211164e-01,3.090169943749473958e-01,3.090169943749473958e-01,3.098468173232715173e-01,3.098468173232715173e-01,3.148208726515017708e-01,3.164769798129616896e-01,3.181320913632978420e-01,3.189593156082198289e-01,3.206130031985440221e-01,3.214394653031615867e-01,3.222656826251136808e-01,3.230916860393385770e-01,3.230916860393385770e-01,3.239174118992050877e-01,3.239174118992050877e-01,3.247429225746990555e-01,3.247429225746990555e-01,3.247429225746990555e-01,3.255681544571566444e-01,3.255681544571566444e-01
