# position variation in y direction
9.167000000000001592e+00,9.173000000000000043e+00,9.117499999999999716e+00,9.086500000000000909e+00,9.172499999999999432e+00,9.050000000000000711e+00,9.182000000000000384e+00,9.182000000000000384e+00,9.056000000000000938e+00,9.153499999999999304e+00,9.140000000000000568e+00,9.091499999999999915e+00,9.134999999999999787e+00,9.141999999999999460e+00,9.158000000000001251e+00,9.174500000000000099e+00,9.151499999999998636e+00,9.095499999999999474e+00,9.028999999999999915e+00,9.150500000000000966e+00,9.162499999999999645e+00,9.181000000000000938e+00,9.166499999999999204e+00,9.102000000000000313e+00,9.236000000000000654e+00,9.216499999999999915e+00,9.154500000000000526e+00,9.082499999999999574e+00,9.337500000000000355e+00,9.853500000000000369e+00,9.852000000000000313e+00,9.641500000000000625e+00,9.222500000000000142e+00,9.221000000000000085e+00,9.221499999999998920e+00,9.211000000000000298e+00,9.191000000000000725e+00,9.186499999999998778e+00,9.191000000000000725e+00,9.180499999999998550e+00,9.178499999999999659e+00,9.195499999999999119e+00,9.205999999999999517e+00,9.205999999999999517e+00,9.182999999999999829e+00,9.182500000000000995e+00,9.860500000000000043e+00,9.859999999999999432e+00,9.193500000000000227e+00,9.189000000000000057e+00,9.195999999999999730e+00,9.197499999999999787e+00,9.187999999999998835e+00,9.200499999999999901e+00,9.214000000000000412e+00,9.208999999999999631e+00,9.201499999999999346e+00,9.187500000000000000e+00,9.187999999999998835e+00,9.190000000000001279e+00,9.192000000000000171e+00,9.210000000000000853e+00,9.193000000000001393e+00,9.190500000000000114e+00,9.190500000000000114e+00,9.189000000000000057e+00,9.188500000000001222e+00,9.187000000000001165e+00,9.205000000000000071e+00,9.230999999999999872e+00,9.230999999999999872e+00,8.918499999999999872e+00,8.918499999999999872e+00,8.917999999999999261e+00,8.920999999999999375e+00,8.922000000000000597e+00,8.919999999999999929e+00,8.919999999999999929e+00,8.919999999999999929e+00,8.923500000000000654e+00,8.919499999999999318e+00,8.923999999999999488e+00,8.923000000000000043e+00,8.923000000000000043e+00,8.880499999999999616e+00,8.800000000000000711e+00,8.800000000000000711e+00,8.801500000000000767e+00
