0;0.276721;0.529306
1.60712;0.319363;0.528201
1.80799;0.391718;0.527532
1.90859;0.463844;0.525471
2.10888;0.536787;0.523226
2.30904;0.605791;0.524791
2.50987;0.673706;0.52305
2.61027;0.746734;0.523274
2.81078;0.819493;0.5178
3.01107;0.877438;0.52002
3.21197;0.945541;0.515031
3.31204;0.999589;0.516515
3.513;1.057319;0.517696
3.71346;1.117898;0.517302
3.91384;1.177954;0.520229
4.01493;1.239575;0.521381
4.21532;1.298301;0.523258
4.41641;1.367809;0.521227
4.61655;1.43296;0.520748
4.71713;1.49398;0.52288
4.91822;1.561872;0.525537
5.11939;1.625596;0.525381
5.32113;1.673679;0.528575
5.52174;1.732162;0.531033
5.62227;1.793117;0.528993
5.82312;1.854465;0.528585
6.0238;1.923643;0.533234
6.22415;1.977691;0.530801
6.32444;2.046498;0.533424
6.52545;2.105002;0.533971
6.72682;2.15595;0.531284
6.92872;2.209952;0.530289
7.02947;2.267927;0.526798
7.23106;2.332475;0.52998
7.43189;2.396758;0.524822
7.63277;2.452286;0.526203
7.73288;2.516997;0.524982
7.93399;2.580694;0.526218
8.13442;2.640735;0.526554
8.33694;2.702674;0.52597
8.53781;2.752152;0.568885
8.73814;2.741321;0.625462
8.93861;2.722596;0.693655
9.14027;2.703278;0.771495
9.24035;2.690856;0.844748
9.44051;2.678694;0.912247
9.64082;2.672293;0.974439
9.84205;2.66506;1.033702
9.94216;2.666428;1.097088
10.14234;2.653718;1.149448
10.34262;2.646614;1.207304
10.54288;2.638647;1.262075
10.64324;2.632561;1.316975
10.84446;2.622629;1.37036
11.04527;2.62732;1.422161
11.24606;2.619064;1.477308
11.34677;2.615894;1.530447
11.54893;2.616708;1.589462
11.74995;2.61102;1.637017
11.95037;2.60721;1.690104
12.05058;2.601348;1.737949
12.25186;2.59437;1.791049
12.45221;2.598838;1.840872
12.65264;2.597655;1.895585
12.85349;2.596126;1.949409
13.15401;2.519584;1.981938
13.35514;2.435896;1.974843
13.55621;2.351074;1.965283
13.65692;2.269929;1.957742
13.85788;2.19222;1.952052
14.05801;2.116951;1.949834
14.25912;2.04602;1.94366
14.35953;1.981157;1.942351
14.55981;1.918657;1.933791
14.76085;1.868492;1.93368
14.96153;1.806453;1.930333
15.06159;1.750022;1.929186
15.26229;1.688318;1.926774
15.46291;1.626247;1.92882
15.66316;1.565862;1.929273
15.8638;1.496719;1.92884
15.96386;1.43406;1.928964
16.16516;1.372416;1.927151
16.36557;1.306186;1.929667
16.46698;1.239234;1.931625
16.66723;1.182395;1.931928
16.86859;1.113405;1.937696
17.06946;1.051524;1.937363
17.17016;0.990047;1.938906
17.37113;0.929244;1.931874
17.5716;0.870387;1.9047
17.77265;0.806241;1.85966
17.87409;0.737248;1.799112
18.07463;0.652044;1.736074
18.27923;0.58237;1.680857
18.47985;0.506315;1.622101
18.68189;0.425952;1.565708
18.78218;0.350454;1.507307
18.98252;0.284936;1.458843
19.18277;0.22094;1.410189
19.38302;0.159944;1.351364
19.48308;0.11296;1.324667
